ticket_id,subject,body,category,urgency,source,processed_text,word_count,char_count,too_short
SYN-00446,,Would love email or Slack notifications when a payment fails. I miss things because I cannot monitor the dashboard all day.,feature_request,normal,synthetic,nan would love email slack notification payment fails miss thing not monitor dashboard day,14,127,False
SYN-00535,,Lost my authenticator app. Cannot get past 2FA. Have backup codes but they are not being accepted. This is urgent.,account_access,critical,synthetic,nan lost authenticator app not get past 2fa backup code not accepted urgent,13,118,False
SYN-00330,,"Does Notion integration exist? If not, any plans to add it? It would completely change our workflow.",feature_request,normal,synthetic,nan notion integration exist not plan add would completely change workflow,11,104,False
SYN-00883,,How do I cancel my subscription? I cannot find the option anywhere in the settings.,general,normal,synthetic,nan cancel subscription not find option anywhere setting,8,87,False
SYN-00193,,All API calls to your service are returning 500 errors for the past week. This is blocking our entire production deployment. Error: Request timeout,bug_report,critical,synthetic,nan api call service returning error past week blocking entire production deployment error request timeout,15,151,False
SYN-00252,,My projects disappear after saving. I get the green success message but everything is gone when I refresh. This is absolutely unacceptable.,bug_report,high,synthetic,nan project disappear saving get green success message everything gone refresh absolutely unacceptable,13,143,False
SYN-00815,,How do I cancel my subscription? I cannot find the option anywhere in the settings.,general,normal,synthetic,nan cancel subscription not find option anywhere setting,8,87,False
SYN-00827,,Does your platform work with QuickBooks? Evaluating options right now and this is a key requirement.,general,normal,synthetic,nan platform work quickbooks evaluating option right key requirement,9,104,False
SYN-00720,,Charts and graphs on the analytics page take forever to render. Sometimes they never load at all.,performance,normal,synthetic,nan chart graph analytics page take forever render sometimes never load,11,101,False
SYN-00814,,How do I cancel my subscription? I cannot find the option anywhere in the settings.,general,normal,synthetic,nan cancel subscription not find option anywhere setting,8,87,False
SYN-00537,,Need to move my account to a different email address. Old email is no longer accessible. What is the process?,account_access,normal,synthetic,nan need move account different email address old email no longer accessible process,13,113,False
SYN-00002,,I was charged twice for my Basic subscription. Two identical charges of $149 appeared on my statement. Please refund one.,billing,high,synthetic,nan charged twice basic subscription two identical charge appeared statement please refund one,13,125,False
SYN-00655,,Charts and graphs on the analytics page take forever to render. Sometimes they never load at all.,performance,normal,synthetic,nan chart graph analytics page take forever render sometimes never load,11,101,False
SYN-00272,,The numbers on the analytics dashboard are wrong. They do not match our actual data at all. Looks like a calculation error.,bug_report,high,synthetic,nan number analytics dashboard wrong not match actual data look like calculation error,13,127,False
SYN-00697,,Charts and graphs on the analytics page take forever to render. Sometimes they never load at all.,performance,normal,synthetic,nan chart graph analytics page take forever render sometimes never load,11,101,False
SYN-00433,,"Does Zapier integration exist? If not, any plans to add it? It would completely change our workflow.",feature_request,normal,synthetic,nan zapier integration exist not plan add would completely change workflow,11,104,False
SYN-00148,,My card ending in 5678 expired. How do I update payment before the next cycle?,billing,normal,synthetic,nan card ending expired update payment next cycle,8,82,False
SYN-00571,,Completely locked out. Have not been able to log in for 7 days. Reset emails are not coming through.,account_access,high,synthetic,nan completely locked not able log day reset email not coming,11,104,False
SYN-00688,,The analytics page takes 15 seconds to load randomly throughout the day. It was instant before. Our whole team is affected.,performance,high,synthetic,nan analytics page take second load randomly throughout day instant whole team affected,13,127,False
SYN-00331,,We would love API access to reports so we can build our own integrations. Is this on the roadmap at all?,feature_request,normal,synthetic,nan would love api access report build integration roadmap,9,108,False
SYN-00338,,Please add bulk export a report for transactions. Doing it one at a time for 500+ records is very frustrating.,feature_request,normal,synthetic,nan please add bulk export report transaction one time record frustrating,11,114,False
SYN-00024,,I downgraded my plan randomly throughout the day but I am still being charged the Basic rate. This needs to be corrected and backdated.,billing,normal,synthetic,nan downgraded plan randomly throughout day still charged basic rate need corrected backdated,13,139,False
SYN-00055,,Can you send a PDF invoice for my last payment? My company needs it for expense reporting. Name on invoice: NovaCo.,billing,normal,synthetic,nan send pdf invoice last payment company need expense reporting name invoice novaco,13,119,False
SYN-00613,,Search results take 10 seconds to appear after typing. Makes the product nearly impossible to use efficiently.,performance,high,synthetic,nan search result take second appear typing make product nearly impossible use efficiently,13,114,False
SYN-00037,,Can you send a PDF invoice for my last payment? My company needs it for expense reporting. Name on invoice: Tech Solutions Inc.,billing,normal,synthetic,nan send pdf invoice last payment company need expense reporting name invoice tech solution inc,15,131,False
SYN-00853,,How do I cancel my subscription? I cannot find the option anywhere in the settings.,general,normal,synthetic,nan cancel subscription not find option anywhere setting,8,87,False
SYN-00077,,I was charged twice for my Enterprise subscription. Two identical charges of $79 appeared on my statement. Please refund one.,billing,high,synthetic,nan charged twice enterprise subscription two identical charge appeared statement please refund one,13,129,False
SYN-00656,,The browser tab uses more and more memory over time and eventually crashes. Have to refresh every hour or so.,performance,high,synthetic,nan browser tab us memory time eventually crash refresh every hour,11,113,False
SYN-00783,,Does your platform work with Salesforce? Evaluating options right now and this is a key requirement.,general,normal,synthetic,nan platform work salesforce evaluating option right key requirement,9,104,False
SYN-00276,,All API calls to your service are returning 500 errors since the last update. This is blocking our entire production deployment. Error: Authentication failed,bug_report,critical,synthetic,nan api call service returning error since last update blocking entire production deployment error authentication failed,16,161,False
SYN-00021,,Can you send a PDF invoice for my last payment? My company needs it for expense reporting. Name on invoice: Acme Corp.,billing,normal,synthetic,nan send pdf invoice last payment company need expense reporting name invoice acme corp,14,122,False
SYN-00443,,"Does Slack integration exist? If not, any plans to add it? It would completely change our workflow.",feature_request,normal,synthetic,nan slack integration exist not plan add would completely change workflow,11,103,False
SYN-00248,,"Sometimes the export works fine, sometimes it just fails silently. No error message. Cannot reproduce consistently but it happens daily.",bug_report,high,synthetic,nan sometimes export work fine sometimes fails silently no error message not reproduce consistently happens daily,16,140,False
SYN-00820,,Does your platform work with QuickBooks? Evaluating options right now and this is a key requirement.,general,normal,synthetic,nan platform work quickbooks evaluating option right key requirement,9,104,False
SYN-00747,,Charts and graphs on the analytics page take forever to render. Sometimes they never load at all.,performance,normal,synthetic,nan chart graph analytics page take forever render sometimes never load,11,101,False
SYN-00083,,I cancelled 14 days ago but got billed again. This is the a major issue for our team. I need my $29 back immediately.,billing,high,synthetic,nan cancelled day ago got billed major issue team need back immediately,12,121,False
SYN-00241,,All API calls to your service are returning 500 errors for the past week. This is blocking our entire production deployment. Error: Authentication failed,bug_report,critical,synthetic,nan api call service returning error past week blocking entire production deployment error authentication failed,15,157,False
SYN-00124,,I cancelled 7 days ago but got billed again. This is the very frustrating. I need my $99 back immediately.,billing,high,synthetic,nan cancelled day ago got billed frustrating need back immediately,10,110,False
SYN-00669,,The reports page takes 15 seconds to load randomly throughout the day. It was instant before. Our whole team is affected.,performance,high,synthetic,nan report page take second load randomly throughout day instant whole team affected,13,125,False
SYN-00205,,My projects disappear after saving. I get the green success message but everything is gone when I refresh. This is the third time this month.,bug_report,high,synthetic,nan project disappear saving get green success message everything gone refresh third time month,14,145,False
SYN-00635,,Exports keep timing out. Any records report with more than 10000 rows fails. I need this data urgently.,performance,high,synthetic,nan export keep timing record report row fails need data urgently,11,107,False
SYN-00556,,Our SSO login is broken for the past week. The whole team cannot access the platform. This is completely blocking us.,account_access,critical,synthetic,nan sso login broken past week whole team not access platform completely blocking u,14,121,False
SYN-00487,,Need to move my account to a different email address. Old email is no longer accessible. What is the process?,account_access,normal,synthetic,nan need move account different email address old email no longer accessible process,13,113,False
SYN-00587,,Completely locked out. Have not been able to log in for 7 days. Reset emails are not coming through.,account_access,high,synthetic,nan completely locked not able log day reset email not coming,11,104,False
SYN-00136,,Can you send a PDF invoice for my last payment? My company needs it for expense reporting. Name on invoice: Acme Corp.,billing,normal,synthetic,nan send pdf invoice last payment company need expense reporting name invoice acme corp,14,122,False
SYN-00698,,The dashboard page takes 15 seconds to load starting yesterday. It was instant before. Our whole team is affected.,performance,high,synthetic,nan dashboard page take second load starting yesterday instant whole team affected,12,118,False
SYN-00423,,"Does QuickBooks integration exist? If not, any plans to add it? It would completely change our workflow.",feature_request,normal,synthetic,nan quickbooks integration exist not plan add would completely change workflow,11,108,False
SYN-00104,,My invoice shows $99 but my plan is $29 per month. Please fix this and refund the difference.,billing,normal,synthetic,nan invoice show plan per month please fix refund difference,10,97,False
SYN-00332,,Is there a mobile app or is one planned? I need to check on things when I am away from my desk.,feature_request,normal,synthetic,nan mobile app one planned need check thing away desk,10,99,False
SYN-00775,,Quick question about API rate limits — could not find a clear answer in the docs. Can someone point me in the right direction?,general,normal,synthetic,nan quick question api rate limit could not find clear answer doc someone point right direction,16,130,False
SYN-00630,,Exports keep timing out. Any invoices report with more than 5000 rows fails. I need this data urgently.,performance,high,synthetic,nan export keep timing invoice report row fails need data urgently,11,107,False
SYN-00230,,The export stopped working completely. Clicking it does nothing. Tried different browsers — same issue.,bug_report,high,synthetic,nan export stopped working completely clicking nothing tried different browser issue,11,107,False
SYN-00413,,We desperately need the ability to export invoices to JSON. Currently copying everything manually which takes hours.,feature_request,normal,synthetic,nan desperately need ability export invoice json currently copying everything manually take hour,13,120,False
SYN-00663,,The browser tab uses more and more memory over time and eventually crashes. Have to refresh every hour or so.,performance,high,synthetic,nan browser tab us memory time eventually crash refresh every hour,11,113,False
SYN-00125,,I was charged twice for my Team subscription. Two identical charges of $29 appeared on my statement. Please refund one.,billing,high,synthetic,nan charged twice team subscription two identical charge appeared statement please refund one,13,123,False
SYN-00666,,Exports keep timing out. Any records report with more than 10000 rows fails. I need this data urgently.,performance,high,synthetic,nan export keep timing record report row fails need data urgently,11,107,False
SYN-00218,,The numbers on the dashboard dashboard are wrong. They do not match our actual data at all. Looks like a calculation error.,bug_report,high,synthetic,nan number dashboard dashboard wrong not match actual data look like calculation error,13,127,False
SYN-00769,,Quick question about billing cycles — could not find a clear answer in the docs. Can someone point me in the right direction?,general,normal,synthetic,nan quick question billing cycle could not find clear answer doc someone point right direction,15,129,False
SYN-00546,,How do I add a new team member with read-only access? We are on the Team plan and cannot figure out the settings.,account_access,normal,synthetic,nan add new team member read access team plan not figure setting,12,117,False
SYN-00414,,Is there a mobile app or is one planned? I need to check on things when I am away from my desk.,feature_request,normal,synthetic,nan mobile app one planned need check thing away desk,10,99,False
SYN-00289,,The numbers on the dashboard dashboard are wrong. They do not match our actual data at all. Looks like a calculation error.,bug_report,high,synthetic,nan number dashboard dashboard wrong not match actual data look like calculation error,13,127,False
SYN-00755,,How do I set up SSO? The documentation is not very clear on this step.,general,normal,synthetic,nan set sso documentation not clear step,7,74,False
SYN-00861,,Just signed up for Starter and getting started. Is there an onboarding guide or someone we can talk to?,general,normal,synthetic,nan signed starter getting started onboarding guide someone talk,9,107,False
SYN-00562,,Need to move my account to a different email address. Old email is no longer accessible. What is the process?,account_access,normal,synthetic,nan need move account different email address old email no longer accessible process,13,113,False
SYN-00777,,Quick question about data export limits — could not find a clear answer in the docs. Can someone point me in the right direction?,general,normal,synthetic,nan quick question data export limit could not find clear answer doc someone point right direction,16,133,False
SYN-00065,,I downgraded my plan for the past week but I am still being charged the Enterprise rate. This needs to be corrected and backdated.,billing,normal,synthetic,nan downgraded plan past week still charged enterprise rate need corrected backdated,12,134,False
SYN-00860,,How do I bulk delete old records? The documentation is not very clear on this step.,general,normal,synthetic,nan bulk delete old record documentation not clear step,9,87,False
SYN-00577,,How do I add a new team member with read-only access? We are on the Team plan and cannot figure out the settings.,account_access,normal,synthetic,nan add new team member read access team plan not figure setting,12,117,False
SYN-00589,,Completely locked out. Have not been able to log in for 14 days. Reset emails are not coming through.,account_access,high,synthetic,nan completely locked not able log day reset email not coming,11,105,False
SYN-00437,,Is there a mobile app or is one planned? I need to check on things when I am away from my desk.,feature_request,normal,synthetic,nan mobile app one planned need check thing away desk,10,99,False
SYN-00477,,Our SSO login is broken after we upgraded plans. The whole team cannot access the platform. This is completely blocking us.,account_access,critical,synthetic,nan sso login broken upgraded plan whole team not access platform completely blocking u,14,127,False
SYN-00778,,Quick question about data export limits — could not find a clear answer in the docs. Can someone point me in the right direction?,general,normal,synthetic,nan quick question data export limit could not find clear answer doc someone point right direction,16,133,False
SYN-00617,,Exports keep timing out. Any transactions report with more than 500 rows fails. I need this data urgently.,performance,high,synthetic,nan export keep timing transaction report row fails need data urgently,11,110,False
SYN-00269,,The search stopped working completely. Clicking it does nothing. Tried different browsers — same issue.,bug_report,high,synthetic,nan search stopped working completely clicking nothing tried different browser issue,11,107,False
SYN-00441,,We desperately need the ability to export transactions to JSON. Currently copying everything manually which takes hours.,feature_request,normal,synthetic,nan desperately need ability export transaction json currently copying everything manually take hour,13,124,False
SYN-00045,,I was charged twice for my Business subscription. Two identical charges of $19 appeared on my statement. Please refund one.,billing,high,synthetic,nan charged twice business subscription two identical charge appeared statement please refund one,13,127,False
SYN-00238,,"Cannot get into my account at all. Password is correct, reset email never arrives. Tried 5 times now.",bug_report,critical,synthetic,nan not get account password correct reset email never arrives tried time,12,105,False
SYN-00894,,How do I cancel my subscription? I cannot find the option anywhere in the settings.,general,normal,synthetic,nan cancel subscription not find option anywhere setting,8,87,False
SYN-00326,,Would love email or Slack notifications when a task gets assigned to me. I miss things because I cannot monitor the dashboard all day.,feature_request,normal,synthetic,nan would love email slack notification task get assigned miss thing not monitor dashboard day,15,138,False
SYN-00310,,We desperately need the ability to export projects to Excel. Currently copying everything manually which takes hours.,feature_request,normal,synthetic,nan desperately need ability export project excel currently copying everything manually take hour,13,121,False
SYN-00504,,Completely locked out. Have not been able to log in for 14 days. Reset emails are not coming through.,account_access,high,synthetic,nan completely locked not able log day reset email not coming,11,105,False
SYN-00494,,Lost my authenticator app. Cannot get past 2FA. Have backup codes but they are not being accepted. This is urgent.,account_access,critical,synthetic,nan lost authenticator app not get past 2fa backup code not accepted urgent,13,118,False
SYN-00767,,How do I bulk delete old records? The documentation is not very clear on this step.,general,normal,synthetic,nan bulk delete old record documentation not clear step,9,87,False
SYN-00342,,Would love email or Slack notifications when a report finishes. I miss things because I cannot monitor the dashboard all day.,feature_request,normal,synthetic,nan would love email slack notification report finish miss thing not monitor dashboard day,14,129,False
SYN-00004,,I have no idea what this $29 charge is for. I do not remember signing up for anything new. Can you explain this?,billing,high,synthetic,nan no idea charge not remember signing anything new explain,10,116,False
SYN-00506,,Our SSO login is broken since the last update. The whole team cannot access the platform. This is completely blocking us.,account_access,critical,synthetic,nan sso login broken since last update whole team not access platform completely blocking u,15,125,False
SYN-00070,,I downgraded my plan for the past week but I am still being charged the Basic rate. This needs to be corrected and backdated.,billing,normal,synthetic,nan downgraded plan past week still charged basic rate need corrected backdated,12,129,False
SYN-00153,,The app crashes for the past week when I try to export a report. I am on macOS Ventura. Error message: Request timeout,bug_report,critical,synthetic,nan app crash past week try export report macos ventura error message request timeout,14,122,False
SYN-00087,,I have no idea what this $149 charge is for. I do not remember signing up for anything new. Can you explain this?,billing,high,synthetic,nan no idea charge not remember signing anything new explain,10,117,False
SYN-00057,,I was charged twice for my Business subscription. Two identical charges of $29 appeared on my statement. Please refund one.,billing,high,synthetic,nan charged twice business subscription two identical charge appeared statement please refund one,13,127,False
SYN-00286,,The app crashes since the last update when I try to export a report. I am on macOS Ventura. Error message: 500 Internal Server Error,bug_report,critical,synthetic,nan app crash since last update try export report macos ventura error message internal server error,16,136,False
SYN-00257,,The numbers on the analytics dashboard are wrong. They do not match our actual data at all. Looks like a calculation error.,bug_report,high,synthetic,nan number analytics dashboard wrong not match actual data look like calculation error,13,127,False
SYN-00090,,I was charged twice for my Business subscription. Two identical charges of $99 appeared on my statement. Please refund one.,billing,high,synthetic,nan charged twice business subscription two identical charge appeared statement please refund one,13,127,False
SYN-00372,,Please add bulk run an analysis for tasks. Doing it one at a time for 500+ records is a major issue for our team.,feature_request,normal,synthetic,nan please add bulk run analysis task one time record major issue team,13,117,False
SYN-00569,,I accidentally created two accounts. Can they be merged? I want to keep all the data from both if possible.,account_access,normal,synthetic,nan accidentally created two account merged want keep data possible,10,111,False
SYN-00549,,Lost my authenticator app. Cannot get past 2FA. Have backup codes but they are not being accepted. This is urgent.,account_access,critical,synthetic,nan lost authenticator app not get past 2fa backup code not accepted urgent,13,118,False
SYN-00516,,Completely locked out. Have not been able to log in for 3 days. Reset emails are not coming through.,account_access,high,synthetic,nan completely locked not able log day reset email not coming,11,104,False
SYN-00449,,Any plans for a dark mode? Spending all day in the tool and the bright white interface is really straining my eyes.,feature_request,normal,synthetic,nan plan dark mode spending day tool bright white interface really straining eye,13,119,False
SYN-00594,,Completely locked out. Have not been able to log in for 5 days. Reset emails are not coming through.,account_access,high,synthetic,nan completely locked not able log day reset email not coming,11,104,False
SYN-00240,,The numbers on the billing dashboard are wrong. They do not match our actual data at all. Looks like a calculation error.,bug_report,high,synthetic,nan number billing dashboard wrong not match actual data look like calculation error,13,125,False
SYN-00088,,My card ending in 5678 expired. How do I update payment before the next cycle?,billing,normal,synthetic,nan card ending expired update payment next cycle,8,82,False
REAL-00026,,I cancelled before the renewal date but was still charged,billing,normal,manual_real,nan cancelled renewal date still charged,6,61,False
SYN-00015,,I have no idea what this $299 charge is for. I do not remember signing up for anything new. Can you explain this?,billing,high,synthetic,nan no idea charge not remember signing anything new explain,10,117,False
SYN-00790,,Does your platform work with Slack? Evaluating options right now and this is a key requirement.,general,normal,synthetic,nan platform work slack evaluating option right key requirement,9,99,False
SYN-00492,,Lost my authenticator app. Cannot get past 2FA. Have backup codes but they are not being accepted. This is urgent.,account_access,critical,synthetic,nan lost authenticator app not get past 2fa backup code not accepted urgent,13,118,False
SYN-00817,,Does your platform work with Slack? Evaluating options right now and this is a key requirement.,general,normal,synthetic,nan platform work slack evaluating option right key requirement,9,99,False
SYN-00141,,My invoice shows $99 but my plan is $99 per month. Please fix this and refund the difference.,billing,normal,synthetic,nan invoice show plan per month please fix refund difference,10,97,False
SYN-00760,,What is included in the Pro plan exactly? Trying to figure out if we need to upgrade before committing to annual.,general,normal,synthetic,nan included pro plan exactly trying figure need upgrade committing annual,11,117,False
SYN-00490,,Our SSO login is broken after we upgraded plans. The whole team cannot access the platform. This is completely blocking us.,account_access,critical,synthetic,nan sso login broken upgraded plan whole team not access platform completely blocking u,14,127,False
SYN-00228,,The numbers on the settings dashboard are wrong. They do not match our actual data at all. Looks like a calculation error.,bug_report,high,synthetic,nan number setting dashboard wrong not match actual data look like calculation error,13,126,False
REAL-00009,,Search results take so long they just timeout,bug_report,normal,manual_real,nan search result take long timeout,6,49,False
SYN-00855,,What is included in the Pro plan exactly? Trying to figure out if we need to upgrade before committing to annual.,general,normal,synthetic,nan included pro plan exactly trying figure need upgrade committing annual,11,117,False
SYN-00163,,The numbers on the settings dashboard are wrong. They do not match our actual data at all. Looks like a calculation error.,bug_report,high,synthetic,nan number setting dashboard wrong not match actual data look like calculation error,13,126,False
SYN-00412,,"Does Salesforce integration exist? If not, any plans to add it? It would completely change our workflow.",feature_request,normal,synthetic,nan salesforce integration exist not plan add would completely change workflow,11,108,False
SYN-00560,,Our SSO login is broken after we upgraded plans. The whole team cannot access the platform. This is completely blocking us.,account_access,critical,synthetic,nan sso login broken upgraded plan whole team not access platform completely blocking u,14,127,False
SYN-00069,,Can you send a PDF invoice for my last payment? My company needs it for expense reporting. Name on invoice: Acme Corp.,billing,normal,synthetic,nan send pdf invoice last payment company need expense reporting name invoice acme corp,14,122,False
SYN-00360,,"Does Zapier integration exist? If not, any plans to add it? It would completely change our workflow.",feature_request,normal,synthetic,nan zapier integration exist not plan add would completely change workflow,11,104,False
SYN-00647,,The analytics page takes 20 seconds to load randomly throughout the day. It was instant before. Our whole team is affected.,performance,high,synthetic,nan analytics page take second load randomly throughout day instant whole team affected,13,127,False
SYN-00229,,"Cannot get into my account at all. Password is correct, reset email never arrives. Tried 14 times now.",bug_report,critical,synthetic,nan not get account password correct reset email never arrives tried time,12,106,False
SYN-00701,,The browser tab uses more and more memory over time and eventually crashes. Have to refresh every hour or so.,performance,high,synthetic,nan browser tab us memory time eventually crash refresh every hour,11,113,False
SYN-00162,,"Cannot get into my account at all. Password is correct, reset email never arrives. Tried 30 times now.",bug_report,critical,synthetic,nan not get account password correct reset email never arrives tried time,12,106,False
SYN-00685,,Search results take 10 seconds to appear after typing. Makes the product nearly impossible to use efficiently.,performance,high,synthetic,nan search result take second appear typing make product nearly impossible use efficiently,13,114,False
SYN-00467,,I accidentally created two accounts. Can they be merged? I want to keep all the data from both if possible.,account_access,normal,synthetic,nan accidentally created two account merged want keep data possible,10,111,False
SYN-00648,,Charts and graphs on the analytics page take forever to render. Sometimes they never load at all.,performance,normal,synthetic,nan chart graph analytics page take forever render sometimes never load,11,101,False
SYN-00564,,I accidentally created two accounts. Can they be merged? I want to keep all the data from both if possible.,account_access,normal,synthetic,nan accidentally created two account merged want keep data possible,10,111,False
SYN-00394,,Is there a mobile app or is one planned? I need to check on things when I am away from my desk.,feature_request,normal,synthetic,nan mobile app one planned need check thing away desk,10,99,False
SYN-00094,,I was charged twice for my Pro subscription. Two identical charges of $29 appeared on my statement. Please refund one.,billing,high,synthetic,nan charged twice pro subscription two identical charge appeared statement please refund one,13,122,False
SYN-00657,,The dashboard page takes 45 seconds to load starting yesterday. It was instant before. Our whole team is affected.,performance,high,synthetic,nan dashboard page take second load starting yesterday instant whole team affected,12,118,False
SYN-00593,,Our SSO login is broken for the past week. The whole team cannot access the platform. This is completely blocking us.,account_access,critical,synthetic,nan sso login broken past week whole team not access platform completely blocking u,14,121,False
SYN-00781,,What is included in the Team plan exactly? Trying to figure out if we need to upgrade before committing to annual.,general,normal,synthetic,nan included team plan exactly trying figure need upgrade committing annual,11,118,False
SYN-00288,,The notifications stopped working completely. Clicking it does nothing. Tried different browsers — same issue.,bug_report,high,synthetic,nan notification stopped working completely clicking nothing tried different browser issue,11,114,False
SYN-00144,,I was charged twice for my Team subscription. Two identical charges of $99 appeared on my statement. Please refund one.,billing,high,synthetic,nan charged twice team subscription two identical charge appeared statement please refund one,13,123,False
SYN-00584,,Our SSO login is broken after we upgraded plans. The whole team cannot access the platform. This is completely blocking us.,account_access,critical,synthetic,nan sso login broken upgraded plan whole team not access platform completely blocking u,14,127,False
SYN-00026,,I cancelled 3 days ago but got billed again. This is the absolutely unacceptable. I need my $29 back immediately.,billing,high,synthetic,nan cancelled day ago got billed absolutely unacceptable need back immediately,11,117,False
SYN-00298,,The app crashes for the past week when I try to export a report. I am on Ubuntu 22. Error message: 500 Internal Server Error,bug_report,critical,synthetic,nan app crash past week try export report ubuntu error message internal server error,14,128,False
SYN-00598,,How do I add a new team member with editor access? We are on the Team plan and cannot figure out the settings.,account_access,normal,synthetic,nan add new team member editor access team plan not figure setting,12,114,False
SYN-00803,,How do I export historical data? The documentation is not very clear on this step.,general,normal,synthetic,nan export historical data documentation not clear step,8,86,False
SYN-00862,,Quick question about data export limits — could not find a clear answer in the docs. Can someone point me in the right direction?,general,normal,synthetic,nan quick question data export limit could not find clear answer doc someone point right direction,16,133,False
SYN-00618,,Search results take 45 seconds to appear after typing. Makes the product nearly impossible to use efficiently.,performance,high,synthetic,nan search result take second appear typing make product nearly impossible use efficiently,13,114,False
SYN-00740,,Charts and graphs on the analytics page take forever to render. Sometimes they never load at all.,performance,normal,synthetic,nan chart graph analytics page take forever render sometimes never load,11,101,False
SYN-00379,,We desperately need the ability to export reports to Excel. Currently copying everything manually which takes hours.,feature_request,normal,synthetic,nan desperately need ability export report excel currently copying everything manually take hour,13,120,False
SYN-00321,,"Does Salesforce integration exist? If not, any plans to add it? It would completely change our workflow.",feature_request,normal,synthetic,nan salesforce integration exist not plan add would completely change workflow,11,108,False
SYN-00464,,Need to move my account to a different email address. Old email is no longer accessible. What is the process?,account_access,normal,synthetic,nan need move account different email address old email no longer accessible process,13,113,False
SYN-00232,,"Sometimes the bulk edit works fine, sometimes it just fails silently. No error message. Cannot reproduce consistently but it happens daily.",bug_report,high,synthetic,nan sometimes bulk edit work fine sometimes fails silently no error message not reproduce consistently happens daily,17,143,False
SYN-00664,,The reports page takes 30 seconds to load for the past week. It was instant before. Our whole team is affected.,performance,high,synthetic,nan report page take second load past week instant whole team affected,12,115,False
SYN-00512,,Our SSO login is broken for the past week. The whole team cannot access the platform. This is completely blocking us.,account_access,critical,synthetic,nan sso login broken past week whole team not access platform completely blocking u,14,121,False
SYN-00548,,Our SSO login is broken for the past week. The whole team cannot access the platform. This is completely blocking us.,account_access,critical,synthetic,nan sso login broken past week whole team not access platform completely blocking u,14,121,False
REAL-00023,,"Half the buttons work instantly, the other half just hang",performance,normal,manual_real,nan half button work instantly half hang,7,61,False
SYN-00765,,How do I cancel my subscription? I cannot find the option anywhere in the settings.,general,normal,synthetic,nan cancel subscription not find option anywhere setting,8,87,False
SYN-00678,,Exports keep timing out. Any reports report with more than 10000 rows fails. I need this data urgently.,performance,high,synthetic,nan export keep timing report report row fails need data urgently,11,107,False
SYN-00607,,The browser tab uses more and more memory over time and eventually crashes. Have to refresh every hour or so.,performance,high,synthetic,nan browser tab us memory time eventually crash refresh every hour,11,113,False
SYN-00053,,My card ending in 9012 expired. How do I update payment before the next cycle?,billing,normal,synthetic,nan card ending expired update payment next cycle,8,82,False
SYN-00520,,Completely locked out. Have not been able to log in for 3 days. Reset emails are not coming through.,account_access,high,synthetic,nan completely locked not able log day reset email not coming,11,104,False
SYN-00295,,"Sometimes the export works fine, sometimes it just fails silently. No error message. Cannot reproduce consistently but it happens daily.",bug_report,high,synthetic,nan sometimes export work fine sometimes fails silently no error message not reproduce consistently happens daily,16,140,False
SYN-00366,,Please add bulk upload a file for records. Doing it one at a time for 500+ records is absolutely unacceptable.,feature_request,normal,synthetic,nan please add bulk upload file record one time record absolutely unacceptable,12,114,False
SYN-00780,,How do I set up SSO? The documentation is not very clear on this step.,general,normal,synthetic,nan set sso documentation not clear step,7,74,False
SYN-00502,,Lost my authenticator app. Cannot get past 2FA. Have backup codes but they are not being accepted. This is urgent.,account_access,critical,synthetic,nan lost authenticator app not get past 2fa backup code not accepted urgent,13,118,False
SYN-00702,,The browser tab uses more and more memory over time and eventually crashes. Have to refresh every hour or so.,performance,high,synthetic,nan browser tab us memory time eventually crash refresh every hour,11,113,False
SYN-00714,,The analytics page takes 20 seconds to load starting yesterday. It was instant before. Our whole team is affected.,performance,high,synthetic,nan analytics page take second load starting yesterday instant whole team affected,12,118,False
SYN-00089,,My card ending in 9012 expired. How do I update payment before the next cycle?,billing,normal,synthetic,nan card ending expired update payment next cycle,8,82,False
SYN-00662,,The browser tab uses more and more memory over time and eventually crashes. Have to refresh every hour or so.,performance,high,synthetic,nan browser tab us memory time eventually crash refresh every hour,11,113,False
SYN-00822,,Just signed up for Business and getting started. Is there an onboarding guide or someone we can talk to?,general,normal,synthetic,nan signed business getting started onboarding guide someone talk,9,108,False
SYN-00570,,How do I add a new team member with editor access? We are on the Basic plan and cannot figure out the settings.,account_access,normal,synthetic,nan add new team member editor access basic plan not figure setting,12,115,False
SYN-00290,,All API calls to your service are returning 500 errors after we upgraded plans. This is blocking our entire production deployment. Error: 500 Internal Server Error,bug_report,critical,synthetic,nan api call service returning error upgraded plan blocking entire production deployment error internal server error,16,167,False
SYN-00018,,I was charged twice for my Starter subscription. Two identical charges of $49 appeared on my statement. Please refund one.,billing,high,synthetic,nan charged twice starter subscription two identical charge appeared statement please refund one,13,126,False
SYN-00309,,Is there a mobile app or is one planned? I need to check on things when I am away from my desk.,feature_request,normal,synthetic,nan mobile app one planned need check thing away desk,10,99,False
SYN-00578,,Need to move my account to a different email address. Old email is no longer accessible. What is the process?,account_access,normal,synthetic,nan need move account different email address old email no longer accessible process,13,113,False
SYN-00262,,The numbers on the dashboard dashboard are wrong. They do not match our actual data at all. Looks like a calculation error.,bug_report,high,synthetic,nan number dashboard dashboard wrong not match actual data look like calculation error,13,127,False
SYN-00011,,I have no idea what this $19 charge is for. I do not remember signing up for anything new. Can you explain this?,billing,high,synthetic,nan no idea charge not remember signing anything new explain,10,116,False
